,station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
746,723840,23155,1980,9,11,77.8000030518,24,53.7999992371,24.0,1013.5,24.0,996.299987793,24.0,20.7000007629,24.0,4.19999980927,24.0,11.1000003815,,65.8000030518,False,,,0.0,,False,False,False,False,False,False
747,723656,23049,1982,10,27,58.2000007629,12,37.7999992371,12.0,,,,,37.7000007629,12.0,12.8999996185,12.0,22.8999996185,29.8999996185,54.0,True,,,0.0,,False,False,False,False,False,False
748,787010,99999,1985,2,24,78.4000015259,4,71.6999969482,4.0,,,,,6.69999980927,4.0,11.8999996185,4.0,15.0,,75.1999969482,True,,,0.0,,False,False,False,False,False,False
749,308790,99999,1950,1,27,-4.30000019073,6,-7.80000019073,6.0,1038.69995117,6.0,,,12.3999996185,6.0,1.70000004768,6.0,6.0,,-9.0,False,,,0.019999999553,,False,False,False,False,False,False
750,575620,99999,1990,4,1,60.4000015259,4,50.9000015259,4.0,1011.70001221,4.0,,,7.0,4.0,5.30000019073,4.0,7.80000019073,,48.0,False,,,0.0,,False,False,False,False,False,False
751,766980,99999,1997,6,27,77.4000015259,8,73.5999984741,8.0,1011.09997559,8.0,1009.70001221,7.0,5.69999980927,8.0,2.90000009537,8.0,5.80000019073,,71.8000030518,False,,,0.239999994636,,False,False,False,False,False,False
752,13640,99999,1995,10,9,52.9000015259,4,39.7000007629,4.0,,,,,46.5999984741,4.0,5.69999980927,4.0,8.89999961853,,41.7000007629,False,,,0.0,,False,False,False,False,False,False
753,60800,99999,2002,6,14,59.2999992371,18,50.5,18.0,,,,,7.09999990463,18.0,10.6999998093,18.0,15.8999996185,,50.9000015259,False,,,0.119999997318,,False,False,False,False,False,False
754,152850,99999,1989,8,21,67.5,17,51.0999984741,8.0,,,929.700012207,8.0,6.90000009537,17.0,8.19999980927,17.0,15.5,,61.7000007629,False,,,0.0,,False,False,False,False,False,False
755,269410,99999,2008,5,8,46.9000015259,6,42.5,6.0,1014.90002441,6.0,991.5,6.0,5.59999990463,6.0,4.90000009537,6.0,9.69999980927,,43.7000007629,True,,,0.20000000298,,False,False,False,False,False,False
756,722610,22010,1995,2,23,66.4000015259,24,44.0999984741,24.0,1014.20001221,24.0,,,9.0,24.0,4.5,24.0,9.89999961853,,54.0,True,,,0.0,,False,False,False,False,False,False
757,39760,99999,2007,12,2,47.7999992371,24,44.5,24.0,987.0,24.0,985.799987793,24.0,12.1000003815,24.0,16.3999996185,24.0,29.1000003815,,44.7999992371,False,,,0.589999973774,,False,False,False,False,False,False
758,10150,99999,2004,8,16,52.2000007629,8,45.0,8.0,,,,,,,7.5,8.0,13.6000003815,,48.5999984741,False,,,0.0,,False,False,False,False,False,False
759,956000,99999,1996,11,18,66.4000015259,6,59.0,6.0,1013.5,6.0,1013.0,6.0,12.3999996185,6.0,10.5,6.0,22.0,,58.5999984741,True,,,0.0,,False,False,False,False,False,False
760,201990,99999,1980,4,27,3.20000004768,6,-0.10000000149,6.0,1022.5,6.0,,,14.0,6.0,14.1999998093,6.0,17.5,,-4.0,False,,,0.0,,False,False,False,False,False,False
761,408310,99999,2007,1,27,53.0999984741,24,40.9000015259,24.0,,,,,5.90000009537,24.0,4.59999990463,24.0,14.0,,41.0,True,,,0.0,,False,False,False,False,False,False
762,983280,99999,1992,6,7,69.5,8,64.5,8.0,1006.40002441,8.0,,,6.19999980927,8.0,3.59999990463,8.0,3.90000009537,,64.8000030518,True,,,0.0399999991059,,True,True,True,True,True,True
763,722066,3853,1999,3,4,53.7000007629,20,24.7000007629,20.0,1018.0,20.0,,,6.59999990463,20.0,7.80000019073,20.0,12.0,19.0,39.0,False,,,0.0,,False,False,False,False,False,False
764,724118,99999,1997,5,25,70.6999969482,23,61.0,23.0,,,,,9.60000038147,23.0,8.39999961853,23.0,15.0,23.8999996185,64.4000015259,True,,,0.0,,False,False,False,False,False,False
765,999999,13889,1971,11,13,56.5999984741,24,43.9000015259,8.0,1022.29998779,8.0,1021.29998779,8.0,7.0,8.0,4.59999990463,24.0,8.89999961853,,44.0999984741,True,,,0.0,,False,False,False,False,False,False
766,483510,99999,1998,1,4,79.1999969482,5,69.1999969482,5.0,1012.79998779,5.0,1005.40002441,5.0,2.90000009537,5.0,0.0,5.0,,,71.4000015259,True,,,0.0,,False,False,False,False,False,False
767,624630,99999,2000,5,19,81.8000030518,22,49.9000015259,22.0,1009.79998779,5.0,,,6.19999980927,22.0,18.1000003815,22.0,23.8999996185,,74.0999984741,False,,,0.0,,False,False,False,False,False,False
768,712760,99999,2005,6,6,52.2999992371,22,44.4000015259,22.0,,,,,,,8.30000019073,22.0,13.0,17.1000003815,42.0999984741,False,,,0.0,,False,False,False,False,False,False
769,685890,99999,2004,12,27,69.5,4,54.2000007629,4.0,,,825.400024414,4.0,,,5.5,4.0,8.89999961853,,57.7000007629,False,,,0.0,,False,False,False,False,False,False
770,997205,99999,2006,4,22,43.0999984741,24,,,1018.0,24.0,,,,,,,,,42.4000015259,True,,,0.0,,False,False,False,False,False,False
771,338870,99999,1967,12,24,38.2000007629,5,32.4000015259,5.0,1006.20001221,5.0,,,11.1999998093,5.0,9.60000038147,5.0,14.0,,32.0,False,,,0.0399999991059,,False,False,False,False,False,False
772,607100,99999,2002,2,18,57.5999984741,16,54.2999992371,16.0,1019.79998779,7.0,1011.70001221,8.0,4.09999990463,16.0,5.19999980927,16.0,12.0,,54.7000007629,False,,,0.0,,False,False,False,False,False,False
773,106156,99999,1992,1,13,33.2000007629,9,31.7999992371,9.0,,,,,1.5,9.0,3.90000009537,9.0,5.09999990463,,32.0,True,,,,,False,False,False,False,False,False
774,999999,14771,1966,5,17,55.7999992371,24,44.5,24.0,1013.40002441,24.0,998.5,24.0,9.89999961853,24.0,9.80000019073,24.0,14.0,,51.0999984741,True,,,,,False,False,False,False,False,False
775,889400,99999,1957,10,10,7.0,8,3.59999990463,8.0,976.099975586,8.0,,,2.79999995232,8.0,13.1999998093,8.0,36.9000015259,,-2.0,False,,,,,False,False,False,False,False,False
776,898720,99999,1998,6,17,-5.80000019073,20,,,972.0,20.0,966.099975586,20.0,,,3.40000009537,19.0,12.0,,-19.7999992371,True,,,0.0,,False,False,False,False,False,False
777,110350,99999,1966,7,24,63.0,7,61.0,7.0,1005.90002441,7.0,,,3.5,7.0,14.8000001907,7.0,18.1000003815,,61.0,False,,,1.29999995232,,False,False,False,False,False,False
778,729410,99999,1976,8,24,46.0,8,41.7000007629,8.0,1017.20001221,8.0,928.299987793,4.0,14.3999996185,8.0,2.09999990463,8.0,6.0,,33.7999992371,False,,,0.310000002384,,False,False,False,False,False,False
779,984250,99999,2006,3,21,84.0999984741,7,70.3000030518,7.0,1008.79998779,7.0,,,5.09999990463,7.0,4.69999980927,7.0,5.80000019073,,79.1999969482,True,,,0.0,,False,False,False,False,False,False
780,943260,99999,1952,12,15,79.1999969482,7,19.6000003815,7.0,,,1032.40002441,6.0,36.0,7.0,2.70000004768,7.0,12.0,,60.0999984741,True,,,0.0,,False,False,False,False,False,False
781,786370,99999,1981,8,7,76.5,12,74.5999984741,12.0,1014.29998779,12.0,1012.70001221,12.0,7.09999990463,12.0,6.40000009537,12.0,11.8000001907,,69.8000030518,False,,,1.37999999523,,False,False,False,False,False,False
782,644000,99999,2004,4,19,78.4000015259,21,73.5,21.0,,,,,5.80000019073,21.0,5.09999990463,21.0,9.89999961853,,74.5,False,,,0.0,,False,False,False,False,False,False
783,724096,14706,1949,4,30,54.0,24,46.0,24.0,1025.19995117,24.0,1020.40002441,24.0,11.8999996185,24.0,3.29999995232,24.0,8.0,,37.9000015259,False,,,0.0,,False,False,False,False,False,False
784,163200,99999,2005,2,15,44.5,24,37.9000015259,24.0,,,,,6.40000009537,24.0,5.90000009537,24.0,14.0,,37.4000015259,True,,,,,False,False,False,False,False,False
785,306820,99999,1976,7,10,66.5,7,49.7000007629,7.0,1005.40002441,7.0,,,27.5,7.0,1.39999997616,7.0,3.90000009537,,48.2000007629,True,,,0.0,,False,False,False,False,False,False
786,505640,99999,2005,3,23,17.0,7,-5.80000019073,7.0,1023.20001221,7.0,,,12.3999996185,7.0,7.19999980927,7.0,11.6999998093,,0.5,False,,,0.0,,False,False,False,False,False,False
787,479455,99999,1995,1,2,67.5999984741,5,,,,,,,7.0,5.0,6.59999990463,5.0,8.0,,66.1999969482,True,,,0.0,,False,False,False,False,False,False
788,684963,99999,1999,7,30,60.7000007629,12,53.7999992371,12.0,,,,,,,3.70000004768,12.0,8.0,,57.2000007629,True,,,0.0,,False,False,False,False,False,False
789,248560,99999,1969,1,8,-43.7999992371,8,-49.2000007629,8.0,1028.19995117,8.0,,,10.1000003815,8.0,4.5,8.0,9.89999961853,,-49.0,True,,,0.0,,False,False,False,False,False,False
790,330005,99999,2007,6,19,71.4000015259,16,58.9000015259,16.0,,,,,6.90000009537,16.0,6.09999990463,16.0,11.6999998093,,60.7999992371,True,,,,,False,False,False,False,False,False
791,727985,99999,1995,8,29,55.2000007629,4,,,,,,,12.8000001907,4.0,3.0,4.0,8.0,,50.9000015259,True,,,0.0,,True,True,True,True,True,True
792,948350,99999,1996,11,25,54.0999984741,8,34.0999984741,8.0,,,,,,,15.5,8.0,22.0,,41.4000015259,True,,,0.0,,False,False,False,False,False,False
793,373900,99999,1986,11,28,45.7999992371,6,39.2000007629,5.0,1024.5,6.0,,,8.5,6.0,1.29999995232,6.0,7.80000019073,,36.9000015259,False,,,0.0,,False,False,False,False,False,False
794,122950,99999,2009,1,18,16.8999996185,8,14.3000001907,8.0,1015.09997559,8.0,995.700012207,8.0,8.19999980927,8.0,3.59999990463,8.0,5.80000019073,,10.3999996185,False,,,0.0,5.5,False,False,False,False,False,False
795,682340,99999,1999,6,19,57.2000007629,10,29.8999996185,10.0,,,,,6.19999980927,10.0,9.0,10.0,15.8999996185,,42.7999992371,True,,,0.0,,False,False,False,False,False,False
796,723108,99999,2002,9,18,75.0,23,72.9000015259,23.0,1016.40002441,23.0,,,3.20000004768,23.0,2.29999995232,23.0,6.0,,68.0,False,,,0.0,,False,False,False,False,False,False
797,161480,99999,1982,7,16,76.4000015259,9,70.0,9.0,,,,,2.79999995232,9.0,0.5,9.0,4.90000009537,,68.0,True,,,0.0,,True,True,True,True,True,True
798,166410,99999,1978,5,3,60.2999992371,24,50.0,24.0,,,,,6.69999980927,24.0,3.5,24.0,9.89999961853,,50.0,True,,,0.0,,False,False,False,False,False,False
799,692854,99999,2009,10,6,58.0,23,13.3999996185,23.0,1014.5,23.0,,,10.6999998093,23.0,8.5,23.0,15.0,16.8999996185,47.7000007629,False,,,0.0,,False,False,False,False,False,False
800,283960,99999,1978,10,13,32.9000015259,8,29.7999992371,8.0,1000.40002441,7.0,,,27.1000003815,7.0,10.3999996185,8.0,13.6000003815,,30.2000007629,True,,,0.159999996424,,True,True,True,True,True,True
801,309670,99999,1975,3,22,12.5,7,0.600000023842,7.0,1024.19995117,6.0,,,31.1000003815,6.0,4.90000009537,6.0,13.6000003815,,-4.0,False,,,0.0,,False,False,False,False,False,False
802,720318,99999,2005,4,24,52.9000015259,24,31.3999996185,24.0,,,,,10.0,24.0,3.5,24.0,9.89999961853,15.0,37.4000015259,True,,,0.0,,False,False,False,False,False,False
803,292630,99999,1958,10,24,21.2000007629,4,14.8000001907,4.0,1029.69995117,4.0,,,6.19999980927,4.0,5.09999990463,4.0,6.0,,16.0,True,,,0.00999999977648,,False,False,False,False,False,False
804,744865,14719,1959,6,26,67.4000015259,24,65.1999969482,24.0,1013.70001221,8.0,1011.29998779,8.0,2.5,24.0,4.90000009537,24.0,8.0,,64.0,True,,,0.0,,True,True,True,True,True,True
805,219310,99999,1975,8,7,70.6999969482,8,51.4000015259,8.0,1003.90002441,8.0,,,7.09999990463,8.0,7.5,8.0,11.6999998093,,50.0,False,,,0.0,,False,False,False,False,False,False
806,315870,99999,1975,7,26,73.1999969482,8,64.9000015259,8.0,1003.29998779,8.0,,,28.7000007629,8.0,3.40000009537,8.0,13.6000003815,,60.7999992371,False,,,0.0,,False,False,False,False,False,False
807,871660,99999,1999,8,21,75.8000030518,15,54.7000007629,15.0,,,,,5.0,7.0,11.6999998093,15.0,15.0,,69.8000030518,True,,,0.0,,False,False,False,False,False,False
808,11210,99999,1986,9,8,48.5,6,42.0999984741,6.0,,,,,11.5,6.0,8.0,6.0,13.0,,44.7999992371,False,,,0.280000001192,,False,False,False,False,False,False
809,404160,99999,1948,10,7,86.5,24,62.4000015259,24.0,1010.0,24.0,1007.29998779,24.0,23.3999996185,24.0,11.3000001907,24.0,20.0,,72.3000030518,True,,,0.0,,False,False,False,False,False,False
810,104990,99999,1958,4,17,36.0,4,33.0,4.0,1013.29998779,4.0,,,6.30000019073,4.0,6.09999990463,4.0,12.0,,32.0,False,,,0.239999994636,,False,False,False,False,False,False
811,343000,99999,1982,12,14,37.0,8,34.5999984741,8.0,1012.20001221,8.0,,,4.69999980927,8.0,7.80000019073,8.0,11.6999998093,,34.9000015259,True,,,0.389999985695,,True,True,True,True,True,True
812,64510,99999,1996,10,10,51.5999984741,24,50.4000015259,24.0,1024.5,24.0,1017.40002441,24.0,3.90000009537,24.0,2.29999995232,24.0,5.09999990463,7.0,50.7000007629,True,,,0.019999999553,,True,True,True,True,True,True
813,227490,99999,1991,9,15,43.2999992371,7,35.9000015259,7.0,1021.0,6.0,1008.5,6.0,21.5,7.0,3.90000009537,6.0,7.80000019073,,28.3999996185,False,,,0.00999999977648,,False,False,False,False,False,False
814,942870,99999,1955,1,20,81.4000015259,7,68.8000030518,7.0,,,1009.70001221,7.0,24.0,7.0,3.90000009537,7.0,12.0,,70.0,False,,,0.0,,False,False,False,False,False,False
815,336630,99999,1998,9,29,67.5,8,56.0,8.0,1001.5,8.0,992.5,8.0,9.30000019073,8.0,4.09999990463,8.0,9.69999980927,,57.4000015259,True,,,0.0399999991059,,False,False,False,False,False,False
816,717230,99999,1996,2,3,-4.19999980927,24,-19.2999992371,24.0,1029.69995117,24.0,1028.59997559,24.0,,,4.90000009537,24.0,9.89999961853,24.1000003815,-11.6000003815,False,,,0.0,,False,False,False,False,False,False
817,117100,99999,2008,9,2,65.5999984741,24,54.4000015259,24.0,1014.09997559,24.0,955.299987793,24.0,14.5,24.0,6.5,24.0,9.69999980927,21.3999996185,56.7000007629,False,,,0.0,,False,False,False,False,False,False
818,70400,99999,1992,6,14,58.7999992371,6,55.7000007629,6.0,1023.5,5.0,,,2.29999995232,6.0,3.29999995232,6.0,6.0,,50.7000007629,False,,,0.0,,True,True,True,True,True,True
819,638200,99999,1957,2,23,79.3000030518,23,70.1999969482,8.0,1011.09997559,8.0,,,28.5,23.0,4.19999980927,23.0,15.8999996185,,70.0,False,,,0.0,,False,False,False,False,False,False
820,408355,99999,2008,2,21,40.0999984741,10,15.3999996185,10.0,,,,,6.0,10.0,12.1999998093,10.0,23.8999996185,,35.5999984741,True,,,0.0,,False,False,False,False,False,False
821,31710,99999,2005,11,14,50.9000015259,24,45.2999992371,24.0,,,,,7.59999990463,24.0,20.2999992371,24.0,28.0,39.0,32.0,False,,,0.0,,False,False,False,False,False,False
822,475530,99999,1981,1,4,32.5,8,30.8999996185,8.0,,,,,1.89999997616,8.0,2.40000009537,8.0,5.80000019073,,30.2000007629,True,,,,,False,False,False,False,False,False
823,471410,43219,1982,12,29,38.2999992371,24,24.6000003815,24.0,,,,,5.90000009537,24.0,4.59999990463,24.0,10.8999996185,,30.2000007629,True,,,0.0,,False,False,False,False,False,False
824,474330,99999,2007,10,1,55.7999992371,24,49.5999984741,24.0,1016.29998779,24.0,993.900024414,24.0,25.0,24.0,4.80000019073,24.0,12.0,,39.5999984741,False,,,0.0,,False,False,False,False,False,False
825,724800,23157,1983,7,8,81.0,24,30.8999996185,12.0,1007.29998779,12.0,869.799987793,16.0,32.2999992371,12.0,15.8000001907,12.0,20.0,25.7999992371,65.8000030518,False,,,0.0,,False,False,False,False,False,False
826,782290,99999,1989,6,6,81.1999969482,13,72.3000030518,13.0,1016.40002441,13.0,1016.09997559,13.0,6.80000019073,13.0,7.40000009537,13.0,20.0,,75.1999969482,True,,,0.0,,False,False,False,False,False,False
827,718070,99999,1992,1,14,25.0,22,23.0,22.0,1014.0,22.0,1012.5,22.0,,,2.5,22.0,6.0,,23.0,True,,,0.0,,False,False,False,False,False,False
828,616000,99999,1989,7,2,83.0999984741,7,77.9000015259,6.0,1013.90002441,7.0,,,7.5,7.0,15.3000001907,7.0,41.0,,77.1999969482,False,,,0.0,,False,False,False,False,False,False
829,999999,26512,1965,1,5,-19.7999992371,5,-29.7999992371,5.0,1031.0,5.0,1001.70001221,5.0,47.7000007629,5.0,4.19999980927,5.0,12.0,,-24.0,True,,,0.0,,False,False,False,False,False,False
830,874530,99999,1974,5,13,58.7999992371,10,45.9000015259,10.0,1013.79998779,10.0,,,18.6000003815,10.0,3.59999990463,10.0,8.0,,48.2000007629,True,,,0.0,,False,False,False,False,False,False
831,719110,99999,2008,3,2,-40.2999992371,24,,,1016.79998779,24.0,1010.70001221,8.0,8.69999980927,24.0,6.30000019073,24.0,8.89999961853,,-44.0,False,,,,,False,False,False,False,False,False
832,722536,12911,1954,8,10,88.8000030518,24,63.9000015259,24.0,1014.79998779,24.0,988.0,24.0,14.8999996185,24.0,5.0,24.0,12.0,,76.3000030518,True,,,0.0,,False,False,False,False,False,False
833,573480,99999,1962,1,31,39.7999992371,7,17.0,7.0,1033.0,7.0,,,10.5,7.0,3.40000009537,7.0,9.89999961853,,36.0,False,,,0.0,,False,False,False,False,False,False
834,470370,99999,1986,7,20,75.9000015259,8,69.5999984741,8.0,1008.70001221,8.0,,,8.0,8.0,0.0,8.0,,,69.0999984741,True,,,0.0,,False,False,False,False,False,False
835,474120,99999,2002,4,3,43.5999984741,22,35.0,22.0,1010.0,22.0,1006.90002441,22.0,8.39999961853,7.0,4.19999980927,22.0,9.89999961853,,36.5,True,,,0.0599999986589,,False,False,False,False,False,False
836,162890,99999,2003,3,11,55.7999992371,24,38.5,18.0,,,,,4.90000009537,24.0,2.70000004768,24.0,8.89999961853,,39.2000007629,True,,,0.0,,False,False,False,False,False,False
837,160990,99999,2009,11,29,50.2999992371,24,48.7000007629,24.0,,,,,1.79999995232,24.0,3.70000004768,24.0,8.0,,45.2999992371,False,,,0.0,,True,True,True,True,True,True
838,157410,99999,2002,11,15,53.5999984741,8,49.0999984741,8.0,1019.0,8.0,1012.90002441,8.0,8.19999980927,8.0,1.70000004768,8.0,7.80000019073,,38.7999992371,False,,,0.0,,True,True,True,True,True,True
839,725240,14820,1991,7,15,69.3000030518,24,52.2999992371,24.0,1023.79998779,24.0,,,16.2000007629,24.0,6.09999990463,24.0,10.1000003815,,54.0,True,,,0.00999999977648,,False,False,False,False,False,False
840,534800,99999,1981,12,17,-2.70000004768,7,-8.39999961853,7.0,1050.19995117,7.0,871.099975586,6.0,10.6999998093,7.0,0.600000023842,7.0,1.89999997616,,-13.0,True,,,0.019999999553,,False,False,False,False,False,False
841,72800,99999,1990,3,3,34.5,23,28.2000007629,23.0,1044.59997559,4.0,,,7.80000019073,23.0,3.90000009537,23.0,8.0,,22.7999992371,False,,,0.019999999553,,False,False,False,False,False,False
842,999999,41406,1953,5,16,81.6999969482,24,73.3000030518,24.0,1011.90002441,24.0,1003.59997559,24.0,9.39999961853,24.0,9.39999961853,24.0,15.0,,79.0,True,,,,,False,False,False,False,False,False
843,827980,99999,1996,6,14,72.3000030518,11,68.9000015259,11.0,,,,,6.90000009537,10.0,3.79999995232,11.0,7.0,,68.0,True,,,0.0799999982119,,False,False,False,False,False,False
844,725846,99999,1994,6,23,73.5999984741,11,24.7999992371,11.0,,,,,30.0,11.0,13.1999998093,11.0,18.7999992371,29.8999996185,54.0,True,,,0.280000001192,,False,False,False,False,False,False
845,983270,99999,2003,7,21,81.4000015259,8,75.6999969482,8.0,1004.0,8.0,986.299987793,8.0,,,3.20000004768,8.0,5.80000019073,,72.3000030518,False,,,0.019999999553,,False,False,False,False,False,False
846,725079,99999,2001,1,29,28.6000003815,23,17.1000003815,23.0,1024.80004883,23.0,,,10.0,23.0,5.90000009537,23.0,9.89999961853,,17.1000003815,False,,,0.0,,False,False,False,False,False,False
847,485660,99999,1960,5,29,84.4000015259,6,76.0,6.0,1008.59997559,6.0,,,7.40000009537,6.0,4.5,6.0,12.0,,75.0,False,,,0.0,,False,False,False,False,False,False
848,81410,99999,1975,1,13,41.7000007629,8,34.2000007629,8.0,1020.79998779,8.0,938.599975586,8.0,4.19999980927,8.0,3.90000009537,8.0,15.0,,30.2000007629,False,,,0.0,,False,False,False,False,False,False
849,476530,99999,2006,1,4,39.7000007629,24,28.0,24.0,1016.09997559,24.0,1015.09997559,24.0,22.6000003815,24.0,8.39999961853,24.0,13.0,,37.4000015259,True,,,0.0,,False,False,False,False,False,False
850,788730,99999,2005,4,9,85.8000030518,6,76.9000015259,6.0,,,,,11.3000001907,6.0,11.6999998093,6.0,13.0,22.8999996185,81.0,True,,,0.0,,False,False,False,False,False,False
851,474740,99999,2001,2,13,9.30000019073,8,5.40000009537,8.0,,,,,4.09999990463,8.0,6.30000019073,8.0,8.89999961853,,6.80000019073,True,,,,,False,False,False,False,False,False
852,116240,99999,2007,11,12,35.0,24,32.0999984741,24.0,1008.90002441,19.0,979.5,19.0,5.30000019073,24.0,10.8999996185,24.0,19.3999996185,29.1000003815,31.2999992371,False,,,0.129999995232,,False,False,False,False,False,False
853,43390,99999,1987,11,27,16.7000007629,6,12.3000001907,6.0,1007.20001221,6.0,,,19.3999996185,6.0,7.0,6.0,13.0,,13.6000003815,True,,,0.0399999991059,,False,False,False,False,False,False
854,636860,99999,1964,5,21,64.8000030518,4,52.5,4.0,,,,,31.7000007629,4.0,5.0,4.0,9.89999961853,,48.0,True,,,0.0,,False,False,False,False,False,False
855,996960,99999,2002,6,23,53.7999992371,24,,,1016.20001221,24.0,,,,,11.8000001907,24.0,17.5,,53.2000007629,True,,,0.0,,False,False,False,False,False,False
856,318250,99999,1950,3,14,28.2000007629,5,15.3999996185,5.0,1009.40002441,4.0,,,19.8999996185,5.0,7.19999980927,5.0,12.0,,19.0,True,,,0.0,,False,False,False,False,False,False
857,724567,13921,1939,10,8,69.5999984741,24,52.2999992371,24.0,1010.40002441,23.0,,,87.9000015259,24.0,2.70000004768,24.0,8.89999961853,,61.2999992371,True,,,,,False,False,False,False,False,False
858,360580,99999,2002,4,5,19.0,8,7.59999990463,7.0,1035.40002441,8.0,,,31.1000003815,8.0,2.20000004768,8.0,7.80000019073,,7.69999980927,False,,,0.0299999993294,,False,False,False,False,False,False
859,129500,99999,2004,7,23,79.3000030518,24,60.5,24.0,1016.29998779,24.0,1005.0,24.0,13.1000003815,24.0,4.19999980927,24.0,7.80000019073,,65.0999984741,True,,,0.0,,False,False,False,False,False,False
860,567680,99999,2006,2,2,56.5999984741,7,39.4000015259,7.0,,,819.5,7.0,18.2999992371,7.0,3.90000009537,7.0,7.80000019073,,41.0,False,,,0.0,,False,False,False,False,False,False
861,670230,99999,2006,11,4,77.0999984741,6,70.4000015259,6.0,1013.09997559,6.0,1012.5,6.0,20.2000007629,6.0,,,,,69.8000030518,False,,,0.119999997318,,False,False,False,False,False,False
862,442920,99999,1992,3,14,12.6000003815,7,4.0,7.0,1039.40002441,7.0,878.799987793,7.0,24.1000003815,7.0,9.39999961853,7.0,17.5,23.2999992371,-0.40000000596,True,,,0.0,,False,False,False,False,False,False
863,61830,99999,1983,10,9,49.0999984741,4,,,,,,,17.8999996185,4.0,16.0,4.0,26.0,,46.0,True,,,0.0,,False,False,False,False,False,False
864,725109,99999,2005,1,31,28.2000007629,23,12.0,23.0,1026.40002441,23.0,,,10.0,23.0,5.69999980927,23.0,11.1000003815,,18.0,False,,,0.0,,False,False,False,False,False,False
865,620070,99999,2004,10,6,75.0999984741,6,66.5,6.0,1019.90002441,6.0,,,6.19999980927,6.0,8.19999980927,6.0,13.0,,67.5999984741,False,,,0.0,,False,False,False,False,False,False
866,346620,99999,1974,3,6,27.0,4,20.7999992371,4.0,1041.80004883,4.0,,,12.3999996185,4.0,8.30000019073,4.0,11.6999998093,,24.7999992371,True,,,0.0,,True,True,True,True,True,True
867,727475,99999,1996,5,9,53.2999992371,24,47.9000015259,24.0,,,,,9.30000019073,24.0,2.79999995232,24.0,7.0,,47.7999992371,True,,,0.0,,False,False,False,False,False,False
868,680260,99999,1988,4,5,86.0999984741,8,,,,,,,12.0,7.0,3.09999990463,8.0,12.0,,67.8000030518,False,,,0.0,,False,False,False,False,False,False
869,523910,99999,1963,10,5,49.7999992371,6,4.5,6.0,1022.40002441,6.0,912.0,6.0,26.8999996185,6.0,8.0,6.0,14.0,,34.0,True,,,0.0,,False,False,False,False,False,False
870,723150,3812,1988,2,7,19.0,24,-1.60000002384,24.0,1033.59997559,24.0,952.599975586,24.0,24.8999996185,24.0,8.0,24.0,15.0,,5.0,False,,,0.0,,False,False,False,False,False,False
871,21510,99999,2004,7,3,59.5,8,53.0,8.0,1005.70001221,8.0,973.400024414,8.0,21.7999992371,8.0,3.59999990463,8.0,7.80000019073,,45.7000007629,False,,,,,False,False,False,False,False,False
872,129350,99999,1979,10,1,53.7999992371,8,45.5,8.0,1022.09997559,8.0,,,7.80000019073,8.0,2.40000009537,8.0,7.80000019073,,44.5999984741,False,,,0.0,,False,False,False,False,False,False
873,723067,93726,1978,4,18,56.2000007629,14,54.0999984741,14.0,,,,,3.20000004768,14.0,5.30000019073,14.0,8.0,,51.0999984741,True,,,,,True,True,True,True,True,True
874,297890,99999,1958,11,19,28.0,4,11.5,4.0,1029.0,4.0,,,7.80000019073,4.0,8.0,4.0,15.8999996185,,25.0,True,,,0.0,,False,False,False,False,False,False
875,76900,99999,1983,8,21,75.9000015259,24,65.8000030518,24.0,,,,,6.0,24.0,4.30000019073,24.0,8.0,,69.8000030518,False,,,0.0,,False,False,False,False,False,False
876,418590,99999,2002,10,5,83.0,4,,,,,,,2.70000004768,4.0,1.20000004768,4.0,2.90000009537,,77.5,True,,,0.0,,False,False,False,False,False,False
877,916930,99999,1977,12,27,79.8000030518,7,73.6999969482,7.0,1005.90002441,7.0,,,12.3999996185,7.0,6.5,7.0,9.89999961853,,75.1999969482,True,,,0.0,,False,False,False,False,False,False
878,722235,13838,1950,4,23,67.5,24,58.7000007629,24.0,1020.29998779,24.0,1019.29998779,24.0,13.8000001907,24.0,9.69999980927,24.0,18.1000003815,,60.0999984741,True,,,0.0,,False,False,False,False,False,False
879,614990,99999,2008,3,2,85.1999969482,4,24.6000003815,4.0,1009.40002441,4.0,984.400024414,4.0,4.69999980927,4.0,8.0,4.0,9.89999961853,,68.0,False,,,0.0,,False,False,False,False,False,False
880,766483,99999,1990,11,1,80.1999969482,13,73.0999984741,13.0,,,,,7.0,13.0,6.90000009537,13.0,9.89999961853,,73.4000015259,True,,,0.0,,False,False,False,False,False,False
881,933340,99999,1994,5,11,44.5,8,43.2999992371,8.0,,,900.400024414,8.0,,,5.0,8.0,8.89999961853,,42.0999984741,True,,,0.629999995232,,False,False,False,False,False,False
882,999999,23199,1956,4,27,66.5,24,45.5,24.0,1013.0,24.0,1014.5,24.0,29.3999996185,24.0,18.0,24.0,30.1000003815,,57.9000015259,True,,,0.0,,False,False,False,False,False,False
